Litterakoodi;Litteraselite;Koodi;Selite;Määrä;Yksikkö;Työ €/h;Työ €/yks.;Työ €;Aine €/yks.;Aine €;Alih €/yks.;Alih €;Vmiehet €/yks.;Vmiehet €;Muu €;Summa
4100;Puu- ja muovi-ikkunat, parvekeovet;4100101;PS: IA - (MSEA)- Avattavat ikkunat, m²-pohjainen pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti;75,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;4330803;TVO-  Teräksinen väliovi [EI30] 10x21 😊;0,00;m²;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2830;Sisäänkäyntitasot ja -katokset;2830371;"PS: Teräspalkki IPE100, L=3450
Lisärivi: tarkenne";1,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;37007020;Kattotuolien revaukset ja tukilankkulinjat;555,23;??;0,000;0,00;0,00;4,45;2 473,41;0,00;0,00;0,00;0,00;0,00;2 473,41
2830;Sisäänkäyntitasot ja -katokset;2830321;PS: Ulkop.RV-laatta TB 80..100 , ER50, Vahvennos reunassa 500/500;14,49;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,17;0,17
5260;Puulistoitukset;52605012;Liukuovien smyygien kulmalistat pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti;5,00;kpl;0,000;0,00;0,00;0,00;0,00;44,00;220,00;0,00;0,00;0,00;220,00
3700;Ullakko- ja kattorakenteet;37007324;SP-ikkunakorokkeen OSB-levytys;9,00;m2;38,000;7,98;71,82;9,85;88,65;0,00;0,00;0,00;0,00;0,00;160,47
5690;Mattolattiat pohjatöineen;56901052;Lattioiden suojaus, sis.materiaalit;143,38;m²;0,000;0,00;0,00;0,00;0,00;2,00;286,75;0,00;0,00;0,00;286,75
7900;LVIS-aputyöt;7900900;LVIS-APUTYÖT;3 307,50;brm2;38,000;1,90;6 284,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6 284,25
3700;Ullakko- ja kattorakenteet;3700730;Ullakon kulkusilta 😊;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
0602;Kaukolämpöliittymä;06020;"Kaukolämpöliittymä
Lisärivi: tarkenne";1,00;kpl;0,000;0,00;0,00;8 900,00;8 900,00;0,00;0,00;0,00;0,00;0,00;8 900,00
1800;Ulkovarusteet;18001023;Molok- jäteastiaston asennus;1,00;erä;0,000;0,00;0,00;0,00;0,00;800,00;800,00;0,00;0,00;0,00;800,00
4300;Puuovet;43009001;"Sisäovien haalaus
Lisärivi: tarkenne";176,00;m²;0,000;0,00;0,00;0,00;0,00;15,00;2 640,00;0,00;0,00;0,00;2 640,00
6700;Väestönsuojan varusteet;67007012;VSS-Valuosat ja Varusteet ~75m2, TEMET;1,00;erä;0,000;0,00;0,00;0,00;0,00;18 000,00;18 000,00;0,00;0,00;0,00;18 000,00
5560;Julkisivun puu- ja levyverhoukset;55602012;Ulkoseinän tuuletuskoolaus 32mm, k600;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4510;Kipsiväliseinät;45104070;Kevyt väliseinä (13+95+13) Jakotukki ja Ryhmäkeskus seinä ERISTETTY;155,15;kpl;0,000;0,00;0,00;16,96;2 631,45;22,00;3 413,31;0,00;0,00;0,00;6 044,76
1200;Maankaivu;1200510;Perustusten/kellarin  vierustäyttö, Salaojakerros + routimaton sora, h=3m;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;4100607;"""Lisähinta, puuikkunan sälekaihtimet, PO-parvekeovet""";75,90;m2;0,000;0,00;0,00;25,00;1 897,50;0,00;0,00;0,00;0,00;0,00;1 897,50
4100;Puu- ja muovi-ikkunat, parvekeovet;41006192;Parvekeovien ASENNUS, sis. vaahdotukset ja haalaukset;33,00;kpl;0,000;0,00;0,00;4,00;132,00;55,00;1 815,00;0,00;0,00;0,00;1 947,00
2200;Anturat ja perusmuurit;22002077;Peruspulttiryhmä Pilarianturaan;3,00;kpl;38,000;4,56;13,68;22,00;66,00;0,00;0,00;0,00;0,00;0,00;79,68
5110;Vesikattovarusteet, tikkaat yms.;51101013;Katon lumiesteet;0,00;m²;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1200;Maankaivu;12005050;Suodatinkangas KL 2 kerroksen pohjalle;851,42;kg;0,000;0,00;0,00;1,15;979,13;0,45;383,14;0,00;0,00;0,00;1 362,27
5110;Vesikattovarusteet, tikkaat yms.;51101017;Ääkköset: åäö ÅÄÖ — Parvekkeiden sisäpuolinen vedenpoisto;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9120;Kopiot, IT-, AV-, tstotarvike, Huoltokirja;91201203;Työmaatoimiston ylläpito pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti;11,00;kpl;0,000;0,00;0,00;0,00;0,00;154,00;1 694,00;0,00;0,00;0,00;1 694,00
